DATE,Food_CPI,Lumber_PPI,Unemployment_Rate,Crude_Oil_WTI,Median_Home_Sales_Price,CPI_All_Urban_Consumers,Median_Household_Income,Federal_Minimum_Wage,Treasury_10yr,Treasury_2yr,PCE_Price_Index,Federal_Funds_Rate,M2_Money_Supply,Industrial_Production_Index,Retail_Sales,Credit_Card_Delinquency_Rate,Mortgage_Rate_30yr,Case_Shiller_Home_Price_Index,High_Yield_Credit_Spread,Student_Loan_Debt,Federal_Debt_Total,GDP_Growth_Rate,SP500,Gold_Price,Housing_Affordability_Index
2009-01,219.234,185.3,7.8,41.71,208400.0,211.933,70070.0,6.55,2.5175,0.807,88.108,0.15,8289.0,88.57,329787.0,6.51,5.047499999999999,151.506,16.733636363636364,707226.81,11126941.0,-1.1348742974823023,825.8800048828125,927.2999877929688,2.9741686884544025
2009-02,218.949,183.5,8.3,39.08736842105263,222500.0,212.705,70520.0,6.55,2.87,0.9752631578947369,88.266,0.22,8319.3,88.031,328376.0,5.64,5.13,150.012,16.536190476190477,675952.58,10699805.0,-1.1348742974823023,735.0900268554688,927.2999877929688,3.155133295519002
2009-03,218.51,181.7,8.7,47.939090909090915,208400.0,212.495,70070.0,6.55,2.819545454545455,0.9313636363636365,88.169,0.18,8386.4,86.6528,322634.0,6.51,5.0025,148.659,17.837727272727275,707226.81,11126941.0,-1.1348742974823023,797.8699951171875,927.2999877929688,2.9741686884544025
2009-04,218.175,181.2,9.0,49.64666666666666,220900.0,212.709,70070.0,6.55,2.927142857142857,0.927142857142857,88.295,0.15,8391.1,85.9344,324323.0,6.77,4.8100000000000005,147.948,15.596666666666668,712319.16,11545275.0,-0.1786509506351064,872.8099975585938,890.7000122070312,3.152561723990295
2009-05,217.813,180.9,9.4,59.028499999999994,208400.0,213.022,70070.0,6.55,3.293,0.9295,88.387,0.18,8449.2,85.0665,327011.0,6.51,4.8575,147.694,12.50590909090909,707226.81,11126941.0,-0.1786509506351064,919.1400146484375,978.7999877929688,2.9741686884544025
2009-06,217.813,180.8,9.5,69.64090909090909,220900.0,214.79,70520.0,6.55,3.7218181818181817,1.184090909090909,88.912,0.21,8459.3,84.7459,332227.0,6.77,5.42,148.088,10.80590909090909,712319.16,11545275.0,-0.1786509506351064,919.3200073242188,927.0999755859375,3.132444696539989
2009-07,217.387,182.8,9.5,64.15227272727272,214300.0,214.726,70520.0,7.25,3.5622727272727275,1.0190909090909093,88.922,0.16,8463.5,85.7027,333670.0,6.49,5.2219999999999995,148.407,10.27,746522.52,11909828.0,0.3511923951750484,987.47998046875,953.7000122070312,3.03885422575156
2009-08,217.376,183.0,9.6,71.04476190476191,220900.0,215.445,70520.0,7.25,3.587142857142857,1.1152380952380954,89.18,0.16,8463.0,86.6426,339586.0,6.77,5.1925,148.275,8.971428571428572,712319.16,11545275.0,0.3511923951750484,1020.6199951171875,951.7000122070312,3.132444696539989
2009-09,217.258,183.7,9.8,69.40809523809523,214300.0,215.861,70520.0,7.25,3.401904761904762,0.9561904761904761,89.324,0.15,8461.6,87.4063,330998.0,6.49,5.0575,148.022,8.452272727272726,746522.52,11909828.0,0.3511923951750484,1057.0799560546875,1008.0,3.03885422575156
2009-10,217.452,182.7,10.0,75.71545454545455,219000.0,216.509,70520.0,7.25,3.3876190476190478,0.949047619047619,89.663,0.12,8487.9,87.6419,334595.0,6.33,4.952,147.847,7.76304347826087,771699.75,12311349.0,1.0809136508185713,1036.18994140625,1039.699951171875,3.1055019852524106
2009-11,217.581,183.3,9.9,77.99,214300.0,217.234,70520.0,7.25,3.4026315789473687,0.8031578947368421,89.887,0.12,8517.0,88.0221,337321.0,6.49,4.875,148.133,7.561904761904763,746522.52,11909828.0,1.0809136508185713,1095.6300048828125,1039.699951171875,3.03885422575156
2009-12,217.904,184.6,9.9,74.47,219000.0,217.347,70070.0,7.25,3.5900000000000003,0.8745454545454545,89.939,0.12,8512.2,88.3793,338736.0,6.33,4.93,147.93,6.9363636363636365,771699.75,12311349.0,1.0809136508185713,1115.0999755859375,1095.199951171875,3.1254459825888397
2010-01,218.489,185.8,9.8,78.32578947368421,222900.0,217.488,68420.0,7.25,3.7331578947368427,0.9289473684210525,90.136,0.11,8477.7,89.3426,339093.0,5.78,5.03,147.396,6.225714285714286,800069.82,12773123.0,0.48450095056860043,1073.8699951171875,1083.0,3.2578193510669395
2010-02,218.552,190.2,9.8,76.38736842105263,219000.0,217.281,70070.0,7.25,3.691052631578947,0.856842105263158,90.134,0.13,8527.3,89.6779,339580.0,6.33,4.99,145.634,6.730952380952381,771699.75,12311349.0,0.48450095056860043,1104.489990234375,1118.300048828125,3.1254459825888397
2010-03,218.99,193.2,9.9,81.20347826086957,222900.0,217.353,68420.0,7.25,3.7273913043478264,0.9586956521739131,90.261,0.16,8523.5,90.2928,346974.0,5.78,4.9675,145.858,6.121739130434783,800069.82,12773123.0,0.48450095056860043,1169.4300537109375,1113.300048828125,3.2578193510669395
2010-04,219.209,197.2,9.9,84.29285714285714,219500.0,217.403,68420.0,7.25,3.8468181818181817,1.0604545454545455,90.31,0.2,8554.8,90.5991,349869.0,5.1,5.098000000000001,146.398,5.593809523809524,811148.76,13201792.0,0.9675861183124024,1186.68994140625,1180.0999755859375,3.2081262788658287
2010-05,219.331,200.6,9.6,73.7435,222900.0,217.29,68420.0,7.25,3.4200000000000004,0.8305,90.339,0.2,8609.0,91.823,346858.0,5.78,4.8875,146.386,6.5009523809523815,800069.82,12773123.0,0.9675861183124024,1089.4100341796875,1212.199951171875,3.2578193510669395
2010-06,219.285,195.7,9.4,75.3359090909091,219500.0,217.199,70070.0,7.25,3.2040909090909087,0.7245454545454545,90.301,0.18,8628.1,91.9928,346516.0,5.1,4.7375,145.713,7.016818181818182,811148.76,13201792.0,0.9675861183124024,1030.7099609375,1245.5,3.1325817040102755
2010-07,219.234,194.0,9.4,76.31952380952382,224100.0,217.605,70070.0,7.25,3.0114285714285716,0.6166666666666666,90.378,0.18,8639.5,92.3421,347612.0,4.58,4.564,144.983,6.778695652173913,845804.79,13561622.0,0.7710849360473171,1101.5999755859375,1181.699951171875,3.198230341087484
2010-08,219.48,192.1,9.5,76.59909090909092,219500.0,217.923,70070.0,7.25,2.6986363636363637,0.5204545454545455,90.502,0.19,8687.9,92.6805,349188.0,5.1,4.4275,143.908,6.755909090909091,811148.76,13201792.0,0.7710849360473171,1049.3299560546875,1181.699951171875,3.1325817040102755
2010-09,220.219,191.4,9.5,75.24190476190476,224100.0,218.275,70070.0,7.25,2.6476190476190475,0.48,90.592,0.19,8718.7,92.9537,352179.0,4.58,4.346,143.013,6.421363636363637,845804.79,13561622.0,0.7710849360473171,1141.199951171875,1307.800048828125,3.198230341087484
2010-10,220.521,190.5,9.4,81.89285714285714,224300.0,219.035,70070.0,7.25,2.54,0.376,90.881,0.19,8768.4,92.6903,356215.0,4.14,4.225,142.522,6.008181818181819,855483.43,14025215.0,0.5251102608268665,1183.260009765625,1357.0999755859375,3.2010846296560582
2010-11,220.946,190.3,9.8,84.25285714285714,224100.0,219.59,70070.0,7.25,2.763,0.454,91.062,0.19,8789.0,92.7709,359450.0,4.58,4.3,142.161,5.872727272727272,845804.79,13561622.0,0.5251102608268665,1180.550048828125,1385.0,3.198230341087484
2010-12,221.215,191.2,9.3,89.14590909090909,224300.0,220.472,68420.0,7.25,3.290909090909091,0.6181818181818182,91.268,0.18,8823.2,93.6787,361979.0,4.14,4.714,142.048,5.551304347826087,855483.43,14025215.0,0.5251102608268665,1257.6400146484375,1421.0999755859375,3.2782812043262206
2011-01,222.469,193.4,9.1,89.1705,226900.0,221.187,67410.0,7.25,3.3939999999999997,0.6144999999999999,91.542,0.17,8849.0,93.4814,364394.0,3.82,4.755,141.51,5.1242857142857146,896848.43,14270114.0,-0.23720489710901127,1286.1199951171875,1333.800048828125,3.365969440735796
2011-02,223.504,194.7,9.0,88.57842105263158,224300.0,221.898,68420.0,7.25,3.5763157894736843,0.7726315789473684,91.797,0.16,8913.3,93.1102,367475.0,4.14,4.9525,140.338,4.657500000000001,855483.43,14025215.0,-0.23720489710901127,1327.219970703125,1409.300048828125,3.2782812043262206
2011-03,225.213,195.8,9.0,102.85652173913043,226900.0,223.046,67410.0,7.25,3.4143478260869564,0.697391304347826,92.166,0.14,8971.5,94.0788,370775.0,3.82,4.836,139.97,4.8365217391304345,896848.43,14270114.0,-0.23720489710901127,1325.8299560546875,1438.9000244140625,3.365969440735796
2011-04,226.072,195.6,9.1,109.5325,228100.0,224.093,67410.0,7.25,3.4549999999999996,0.7344999999999999,92.557,0.1,9035.1,93.7749,372820.0,3.65,4.84,140.003,4.6623809523809525,905157.15,14343087.0,0.6765822931436682,1363.6099853515625,1556.0,3.3837709538644116
2011-05,226.94,194.3,9.0,100.90047619047618,226900.0,224.806,67410.0,7.25,3.168571428571429,0.5552380952380952,92.838,0.09,9107.8,93.888,372505.0,3.82,4.6375,139.9,4.846818181818182,896848.43,14270114.0,0.6765822931436682,1345.199951171875,1556.0,3.365969440735796
2011-06,227.515,193.4,9.1,96.26409090909091,228100.0,224.806,68420.0,7.25,3.002272727272727,0.4104545454545454,92.819,0.09,9182.1,94.172,375587.0,3.65,4.51,139.857,5.49,905157.15,14343087.0,0.6765822931436682,1320.6400146484375,1502.300048828125,3.333820520315697
2011-07,228.482,193.6,9.0,97.3035,223500.0,225.395,68420.0,7.25,3.003,0.40650000000000003,92.977,0.07,9344.2,94.636,375442.0,3.45,4.545,139.726,5.434545454545455,940339.02,14790340.0,-0.022312735917140447,1292.280029296875,1628.300048828125,3.2665887167494883
2011-08,229.634,194.7,9.0,86.33304347826088,228100.0,226.106,68420.0,7.25,2.3030434782608693,0.23043478260869565,93.196,0.1,9531.0,95.2749,375860.0,3.65,4.27,139.303,6.990434782608696,905157.15,14343087.0,-0.022312735917140447,1218.8900146484375,1828.5,3.333820520315697
2011-09,230.682,194.3,9.0,85.51523809523809,223500.0,226.597,68420.0,7.25,1.975238095238095,0.21142857142857144,93.327,0.08,9551.5,95.1961,380042.0,3.45,4.106,138.659,7.675454545454546,940339.02,14790340.0,-0.022312735917140447,1131.4200439453125,1620.4000244140625,3.2665887167494883
2011-10,230.899,195.8,8.8,86.32238095238095,221100.0,226.75,68420.0,7.25,2.152,0.2805,93.329,0.07,9584.4,95.8568,382207.0,3.25,4.0675,137.94,7.908571428571429,959823.95,15222940.0,1.1230490567579965,1253.300048828125,1724.199951171875,3.2315112540192925
2011-11,231.118,195.3,8.6,97.16047619047619,223500.0,227.169,68420.0,7.25,2.0134999999999996,0.2535,93.52,0.08,9636.5,95.8485,383422.0,3.45,3.9925,137.139,7.606363636363636,940339.02,14790340.0,1.1230490567579965,1246.9599609375,1745.5,3.2665887167494883
2011-12,231.557,195.8,8.5,98.56285714285715,221100.0,227.223,67410.0,7.25,1.9780952380952381,0.2571428571428572,93.574,0.07,9683.9,96.3571,383985.0,3.25,3.9579999999999997,136.661,7.516818181818182,959823.95,15222940.0,1.1230490567579965,1257.5999755859375,1565.800048828125,3.2799287939474855
2012-01,232.213,196.3,8.3,100.2735,238400.0,227.842,67400.0,7.25,1.9665,0.2405,93.894,0.08,9757.6,96.9318,387531.0,3.06,3.915,136.595,6.835238095238095,994279.74,15606518.0,0.838590819971663,1312.4100341796875,1565.800048828125,3.537091988130564
2012-02,232.14,197.8,8.3,102.204,221100.0,228.329,67410.0,7.25,1.9675,0.27799999999999997,94.104,0.1,9809.8,97.2435,392310.0,3.25,3.89,136.521,6.244285714285714,959823.95,15222940.0,0.838590819971663,1365.6800537109375,1709.9000244140625,3.2799287939474855
2012-03,232.591,199.8,8.2,106.15772727272729,238400.0,228.807,67400.0,7.25,2.1727272727272724,0.34454545454545454,94.284,0.13,9853.9,96.74,393698.0,3.06,3.9539999999999997,137.893,5.96304347826087,994279.74,15606518.0,0.838590819971663,1408.469970703125,1669.300048828125,3.537091988130564
2012-04,233.044,200.4,8.2,103.321,238700.0,229.187,67400.0,7.25,2.052857142857143,0.2919047619047619,94.408,0.14,9907.7,97.4359,392073.0,2.92,3.91,139.143,6.1335,1011259.92,15855037.0,0.4463347461653111,1397.9100341796875,1669.300048828125,3.5415430267062313
2012-05,233.219,202.3,8.2,94.65454545454546,238400.0,228.713,67400.0,7.25,1.8031818181818182,0.28500000000000003,94.302,0.16,9951.4,97.6609,391376.0,3.06,3.7979999999999996,140.144,6.313478260869566,994279.74,15606518.0,0.4463347461653111,1310.3299560546875,1562.5999755859375,3.537091988130564
2012-06,233.683,202.3,8.2,82.30333333333333,238700.0,228.524,67410.0,7.25,1.6223809523809525,0.2919047619047619,94.254,0.16,10021.6,97.6663,387901.0,2.92,3.675,141.019,6.7713636363636365,1011259.92,15855037.0,0.4463347461653111,1362.1600341796875,1603.5,3.5410176531671858
2012-07,233.845,201.1,8.2,87.8952380952381,248800.0,228.59,67410.0,7.25,1.5266666666666668,0.2480952380952381,94.288,0.16,10074.5,97.8713,389686.0,2.82,3.55,141.659,6.355,1041034.04,16066240.0,0.14402799732293747,1379.3199462890625,1603.5,3.6908470553330366
2012-08,234.244,202.7,8.1,94.13130434782609,238700.0,229.918,67410.0,7.25,1.6782608695652175,0.26869565217391306,94.605,0.13,10145.6,97.4525,394524.0,2.92,3.6019999999999994,142.269,5.923043478260869,1011259.92,15855037.0,0.14402799732293747,1406.5799560546875,1684.5999755859375,3.5410176531671858
2012-09,234.404,203.3,7.8,94.51368421052632,248800.0,231.015,67410.0,7.25,1.7231578947368422,0.25526315789473686,94.893,0.14,10226.1,97.381,397681.0,2.82,3.4975,142.897,5.611428571428571,1041034.04,16066240.0,0.14402799732293747,1440.6700439453125,1771.0999755859375,3.6908470553330366
2012-10,234.843,202.1,7.8,89.4913043478261,251700.0,231.638,67410.0,7.25,1.7461904761904763,0.27714285714285714,95.174,0.16,10292.4,97.7193,397494.0,2.71,3.3825000000000003,143.59,5.487727272727273,1054565.11,16432730.0,0.11564055376036553,1412.1600341796875,1717.5,3.733867378727192
2012-11,235.253,204.9,7.7,86.53142857142858,248800.0,231.249,67410.0,7.25,1.654,0.268,95.109,0.16,10361.9,98.0777,399708.0,2.82,3.3519999999999994,144.574,5.709090909090909,1041034.04,16066240.0,0.11564055376036553,1416.1800537109375,1710.9000244140625,3.6908470553330366
2012-12,235.677,206.5,7.9,87.8595,251700.0,231.221,67400.0,7.25,1.719,0.257,95.094,0.16,10484.1,98.3101,401093.0,2.71,3.3449999999999998,145.491,5.3365,1054565.11,16432730.0,0.11564055376036553,1426.18994140625,1674.800048828125,3.734421364985163
2013-01,236.011,210.7,8.0,94.75666666666667,258400.0,231.679,69950.0,7.25,1.9147619047619049,0.2652380952380953,95.275,0.14,10508.1,98.3342,404434.0,2.64,3.414,146.815,4.918181818181818,1092013.85,16771381.0,0.9865606638638447,1498.1099853515625,1660.5999755859375,3.6940671908506078
2013-02,235.992,213.1,7.7,95.30894736842104,251700.0,232.937,67400.0,7.25,1.9842105263157896,0.2673684210526316,95.614,0.15,10527.5,98.7941,409118.0,2.71,3.5324999999999998,147.772,4.993,1054565.11,16432730.0,0.9865606638638447,1514.6800537109375,1577.699951171875,3.734421364985163
2013-03,236.213,216.0,7.5,92.9385,258400.0,232.282,69950.0,7.25,1.9575,0.256,95.488,0.14,10583.8,99.1921,406223.0,2.64,3.565,149.952,4.804285714285714,1092013.85,16771381.0,0.9865606638638447,1569.18994140625,1594.800048828125,3.6940671908506078
2013-04,236.655,218.0,7.6,92.02136363636363,268100.0,231.797,69950.0,7.25,1.7590909090909093,0.2322727272727273,95.391,0.15,10611.3,99.1065,404231.0,2.53,3.4450000000000003,151.509,4.76409090909091,1099606.79,16738320.0,0.26763633481292626,1597.5699462890625,1472.199951171875,3.8327376697641173
2013-05,236.454,215.6,7.5,94.50954545454546,258400.0,231.893,69950.0,7.25,1.9281818181818182,0.25045454545454543,95.461,0.11,10646.1,99.1839,406677.0,2.64,3.536,152.841,4.378260869565217,1092013.85,16771381.0,0.26763633481292626,1630.739990234375,1392.5999755859375,3.6940671908506078
2013-06,236.98,213.2,7.5,95.77250000000001,268100.0,232.445,67400.0,7.25,2.3,0.3335,95.673,0.09,10703.3,99.3897,407921.0,2.53,4.07,154.19,5.058095238095238,1099606.79,16738320.0,0.26763633481292626,1606.280029296875,1223.800048828125,3.977744807121662
2013-07,237.184,212.4,7.3,104.67090909090908,264800.0,232.9,67400.0,7.25,2.5822727272727275,0.3409090909090909,95.792,0.09,10742.8,99.0814,410268.0,2.44,4.37,155.596,4.81695652173913,1134180.98,16738180.0,0.851393569084391,1685.72998046875,1312.4000244140625,3.9287833827893177
2013-08,237.451,214.1,7.2,106.57272727272726,268100.0,233.456,67400.0,7.25,2.7372727272727273,0.3563636363636364,95.934,0.08,10801.2,99.6543,409691.0,2.53,4.456,156.952,4.750952380952381,1099606.79,16738320.0,0.851393569084391,1632.969970703125,1396.0999755859375,3.977744807121662
2013-09,237.519,214.5,7.2,106.2895,264800.0,233.544,67400.0,7.25,2.8095,0.404,95.976,0.08,10862.0,100.161,410044.0,2.44,4.49,158.215,4.642857142857143,1134180.98,16738180.0,0.851393569084391,1681.550048828125,1396.0999755859375,3.9287833827893177
2013-10,237.75,215.9,7.2,100.53826086956522,273600.0,233.669,67400.0,7.25,2.6159090909090907,0.33545454545454545,96.103,0.09,10986.3,100.082,411399.0,2.38,4.192,159.234,4.554347826086956,1145550.75,17156119.0,0.8717417534272576,1756.5400390625,1323.5999755859375,4.059347181008902
2013-11,237.947,217.1,6.9,93.864,264800.0,234.1,67400.0,7.25,2.718421052631579,0.3036842105263158,96.246,0.08,10995.6,100.3158,412561.0,2.44,4.255,160.07,4.321363636363636,1134180.98,16738180.0,0.8717417534272576,1805.81005859375,1250.5999755859375,3.9287833827893177
2013-12,238.182,217.6,6.7,97.6252380952381,273600.0,234.719,69950.0,7.25,2.901904761904762,0.33999999999999997,96.414,0.09,11060.1,100.5175,414812.0,2.38,4.4575,160.99,4.087142857142857,1145550.75,17156119.0,0.8717417534272576,1848.3599853515625,1250.5999755859375,3.9113652609006433
2014-01,238.492,220.2,6.6,94.61714285714285,275200.0,235.288,69060.0,7.25,2.858095238095238,0.3938095238095238,96.614,0.07,11130.8,100.1599,411561.0,2.32,4.432,161.92,3.967727272727273,1182061.19,17601227.0,-0.34509598528477126,1782.5899658203125,1240.0999755859375,3.984940631335071
2014-02,239.408,222.1,6.7,100.81736842105263,273600.0,235.547,69950.0,7.25,2.709473684210526,0.3268421052631579,96.66,0.07,11196.8,100.9168,416736.0,2.38,4.3025,162.517,4.0305,1145550.75,17156119.0,-0.34509598528477126,1859.449951171875,1321.4000244140625,3.9113652609006433
2014-03,240.447,223.5,6.7,100.80380952380953,275200.0,236.028,69060.0,7.25,2.723333333333333,0.3990476190476191,96.815,0.08,11232.6,101.8942,421230.0,2.32,4.3425,163.073,3.8076190476190472,1182061.19,17601227.0,-0.34509598528477126,1872.3399658203125,1283.4000244140625,3.984940631335071
2014-04,241.241,223.0,6.2,102.06904761904761,288000.0,236.468,69060.0,7.25,2.705238095238095,0.41714285714285715,96.987,0.09,11277.7,101.9928,425546.0,2.26,4.3375,163.375,3.705238095238095,1190488.72,17632606.0,1.2918421292132942,1883.949951171875,1295.5999755859375,4.170286707211121
2014-05,242.408,224.2,6.3,102.17714285714285,275200.0,236.918,69060.0,7.25,2.559047619047619,0.38904761904761903,97.147,0.09,11342.8,102.3836,426253.0,2.32,4.192,163.64,3.75,1182061.19,17601227.0,1.2918421292132942,1923.5699462890625,1245.5999755859375,3.984940631335071
2014-06,242.646,224.3,6.1,105.7942857142857,288000.0,237.231,69950.0,7.25,2.5985714285714288,0.4523809523809524,97.253,0.1,11398.1,102.735,427305.0,2.26,4.1625,164.049,3.471904761904762,1190488.72,17632606.0,1.2918421292132942,1960.22998046875,1245.5999755859375,4.11722659042173
2014-07,243.235,224.7,6.2,103.58863636363638,281000.0,237.498,69950.0,7.25,2.5422727272727275,0.5063636363636363,97.391,0.09,11453.0,102.9632,428079.0,2.2,4.13,164.574,3.6530434782608694,1226394.05,17824071.0,1.2153914093167906,1930.6700439453125,1281.300048828125,4.017155110793424
2014-08,243.792,226.0,6.1,96.53619047619047,288000.0,237.46,69950.0,7.25,2.42,0.4723809523809524,97.379,0.09,11477.3,102.7688,431379.0,2.26,4.115,165.198,3.9718181818181817,1190488.72,17632606.0,1.2153914093167906,2003.3699951171875,1285.800048828125,4.11722659042173
2014-09,244.48,226.7,5.9,93.21190476190476,281000.0,237.477,69950.0,7.25,2.5342857142857143,0.5666666666666667,97.413,0.09,11519.1,103.0641,430189.0,2.2,4.1625,165.889,4.06,1226394.05,17824071.0,1.2153914093167906,1972.2900390625,1210.5,4.017155110793424
2014-10,244.866,225.6,5.7,84.39695652173914,298900.0,237.43,69950.0,7.25,2.304090909090909,0.4454545454545455,97.384,0.09,11593.1,103.0764,431903.0,2.15,4.036,166.626,4.514347826086956,1235751.47,18141444.0,0.5057331362120498,2018.050048828125,1171.0999755859375,4.273052180128663
2014-11,245.394,225.2,5.8,75.78947368421052,281000.0,236.983,69950.0,7.25,2.3255555555555554,0.5272222222222223,97.291,0.09,11634.2,103.7126,433113.0,2.2,3.9975,167.32,4.457619047619048,1226394.05,17824071.0,0.5057331362120498,2067.56005859375,1175.199951171875,4.017155110793424
2014-12,246.237,224.4,5.6,59.29045454545455,298900.0,236.252,69060.0,7.25,2.2072727272727275,0.6354545454545455,97.12,0.12,11717.6,103.7044,430110.0,2.15,3.864,168.035,5.075909090909091,1235751.47,18141444.0,0.5057331362120498,2058.89990234375,1183.9000244140625,4.328120474949319
2015-01,246.197,225.1,5.7,47.219,289200.0,234.747,72790.0,7.25,1.8815000000000002,0.5515000000000001,96.654,0.11,11805.2,102.8905,428208.0,2.11,3.67,168.61,5.294285714285714,1271844.96,18152056.0,0.9004849775657187,1994.989990234375,1278.5,3.9730732243440032
2015-02,246.495,224.6,5.5,50.58421052631579,298900.0,235.342,69060.0,7.25,1.9752631578947368,0.6189473684210526,96.825,0.11,11922.8,102.2335,427119.0,2.15,3.71,169.104,4.711428571428572,1235751.47,18141444.0,0.9004849775657187,2104.5,1278.5,4.328120474949319
2015-03,246.072,223.9,5.4,47.82363636363636,289200.0,235.976,72790.0,7.25,2.0427272727272725,0.6404545454545455,97.008,0.11,11920.5,101.8914,433647.0,2.11,3.77,169.776,4.664545454545455,1271844.96,18152056.0,0.9004849775657187,2067.889892578125,1278.5,3.9730732243440032
2015-04,246.002,224.0,5.4,54.45285714285714,289100.0,236.222,72790.0,7.25,1.935,0.54,97.094,0.12,11954.6,101.3355,434470.0,2.12,3.6719999999999997,170.277,4.626666666666667,1278764.93,18151998.0,0.6194050867588619,2085.510009765625,1182.4000244140625,3.9716994092595135
2015-05,246.239,222.5,5.6,59.265,289200.0,237.001,72790.0,7.25,2.1975000000000002,0.609,97.327,0.12,11982.6,100.8883,437865.0,2.11,3.84,170.86,4.5095238095238095,1271844.96,18152056.0,0.6194050867588619,2107.389892578125,1189.4000244140625,3.9730732243440032
2015-06,246.937,222.0,5.3,59.819545454545455,289100.0,237.657,69060.0,7.25,2.3636363636363638,0.6886363636363636,97.516,0.13,12023.2,100.571,437951.0,2.12,3.9825,171.457,4.66,1278764.93,18151998.0,0.6194050867588619,2063.110107421875,1171.5,4.186214885606719
2015-07,247.157,222.0,5.2,50.90090909090909,295800.0,238.034,69060.0,7.25,2.3245454545454547,0.6677272727272727,97.605,0.13,12067.0,101.2228,441942.0,2.15,4.046,172.132,5.106086956521739,1311766.42,18150618.0,0.4002450612528241,2103.840087890625,1094.9000244140625,4.283231972198089
2015-08,247.742,220.6,5.1,42.86761904761905,289100.0,238.033,69060.0,7.25,2.1671428571428573,0.6976190476190476,97.612,0.14,12112.0,101.0367,441849.0,2.12,3.9050000000000002,172.909,5.658095238095238,1278764.93,18151998.0,0.4002450612528241,1972.1800537109375,1131.5999755859375,4.186214885606719
2015-09,248.492,219.0,5.0,45.47952380952381,295800.0,237.498,69060.0,7.25,2.172857142857143,0.7133333333333334,97.477,0.14,12173.9,100.7547,439867.0,2.15,3.89,173.801,5.868181818181818,1311766.42,18150618.0,0.4002450612528241,1920.030029296875,1115.5,4.283231972198089
2015-10,248.755,219.8,5.0,46.22363636363636,302500.0,237.733,69060.0,7.25,2.07,0.6447619047619048,97.477,0.12,12225.2,100.2675,438693.0,2.16,3.7960000000000003,174.765,6.197391304347826,1320248.14,18922179.0,0.18447912646364362,2079.360107421875,1141.5,4.380249058789459
2015-11,248.525,220.0,5.1,42.4435,295800.0,238.017,69060.0,7.25,2.263157894736842,0.884736842105263,97.538,0.12,12317.0,99.5298,440303.0,2.15,3.9425,175.71,6.136190476190476,1311766.42,18150618.0,0.18447912646364362,2080.409912109375,1141.5,4.283231972198089
2015-12,248.206,219.5,5.0,37.18863636363636,302500.0,237.761,72790.0,7.25,2.2427272727272727,0.9827272727272728,97.456,0.24,12387.9,99.0417,442149.0,2.16,3.964,176.515,6.870909090909091,1320248.14,18922179.0,0.18447912646364362,2043.93994140625,1060.300048828125,4.155790630581124
2016-01,248.353,219.8,4.8,31.683157894736844,299800.0,237.652,75380.0,7.25,2.0852631578947367,0.8994736842105263,97.496,0.34,12526.2,99.5607,439466.0,2.15,3.8725,177.244,7.625238095238095,1358137.44,19264939.0,0.5795194060450148,1940.239990234375,1116.4000244140625,3.977182276465906
2016-02,248.606,219.7,4.9,30.323,302500.0,237.336,72790.0,7.25,1.7795,0.7335,97.445,0.38,12599.1,99.0445,443117.0,2.16,3.66,177.625,8.225714285714286,1320248.14,18922179.0,0.5795194060450148,1932.22998046875,1233.9000244140625,4.155790630581124
2016-03,248.029,221.0,5.0,37.54636363636364,299800.0,238.08,75380.0,7.25,1.8890909090909092,0.875,97.673,0.36,12649.6,98.3096,441856.0,2.15,3.694,178.143,6.983181818181818,1358137.44,19264939.0,0.5795194060450148,2059.739990234375,1234.199951171875,3.977182276465906
2016-04,248.235,222.4,5.1,40.7552380952381,306000.0,238.992,75380.0,7.25,1.805238095238095,0.768095238095238,97.993,0.37,12728.7,98.6421,444254.0,2.21,3.605,178.743,6.619545454545454,1365269.83,19381591.0,0.3211240684381167,2065.300048828125,1289.199951171875,4.059432210135315
2016-05,247.856,222.9,4.8,46.712380952380954,299800.0,239.557,75380.0,7.25,1.8061904761904761,0.8161904761904762,98.153,0.37,12796.3,98.4184,445490.0,2.15,3.6,179.403,6.260909090909092,1358137.44,19264939.0,0.3211240684381167,2096.949951171875,1289.199951171875,3.977182276465906
2016-06,247.683,223.4,4.9,48.75727272727273,306000.0,240.222,72790.0,7.25,1.6440909090909093,0.7313636363636363,98.325,0.38,12856.9,98.8833,450237.0,2.21,3.568,180.068,6.104090909090909,1365269.83,19381591.0,0.3211240684381167,2098.860107421875,1318.4000244140625,4.203874158538261
2016-07,247.658,224.0,4.8,44.6515,303800.0,240.101,72790.0,7.25,1.504,0.6725,98.342,0.39,12911.3,98.9992,449789.0,2.29,3.44,180.838,5.649090909090909,1398573.2,19573445.0,0.7093902550786346,2173.60009765625,1349.0,4.173650226679489
2016-08,247.746,224.6,4.9,44.72434782608696,306000.0,240.545,72790.0,7.25,1.556521739130435,0.7373913043478261,98.479,0.4,12995.8,98.85,449946.0,2.21,3.435,181.823,5.3,1365269.83,19381591.0,0.7093902550786346,2170.949951171875,1306.9000244140625,4.203874158538261
2016-09,247.772,223.9,5.0,45.18238095238095,303800.0,241.176,72790.0,7.25,1.6304761904761906,0.7709523809523811,98.666,0.4,13056.7,98.7457,453056.0,2.29,3.46,182.796,5.1454545454545455,1398573.2,19573445.0,0.7093902550786346,2168.27001953125,1313.300048828125,4.173650226679489
